idLattes;Docente;Categoria;Grande Area;Area de Avaliacao;Codigo;AreaPos;Programa
6849990995354185;PAULO CESAR NASCIMENTO;PERMANENTE;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
2496597365610298;PEDRO ERGNALDO GONTIJO;PERMANENTE;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
1388182534894415;RENATO MATOSO RIBEIRO GOMES BRANDAO;PERMANENTE;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
4877191272788160;RODOLFO PAIS NUNES LOPES;PERMANENTE;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
4764428833100381;RODRIGO DE ALVARENGA FREIRE;COLABORADOR                               ;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
1844128902889523;RODRIGO PINTO DE BRITO;PERMANENTE;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
2929899812598313;ROGERIO DA SILVA LIMA;PERMANENTE;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
2030894819413701;Seloua Luste Boulbina;VISITANTE;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
8919296655781448;WANDERSON FLOR DO NASCIMENTO;PERMANENTE;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
5128408438368097;WILTON BARROSO FILHO;PERMANENTE;CIÊNCIAS HUMANAS ;FILOSOFIA;70100004;FILOSOFIA;METAFÍSICA (53001010109P5)
6769897942364417;ANGELA MARIA CRISTINA UCHOA DE ABREU BRANCO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
2999127173845463;CLAISY MARIA MARINHO ARAUJO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
5177909419017721;DANIELE NUNES HENRIQUE SILVA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
1547796890753678;DENISE DE SOUZA FLEITH;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
5263796882373579;FABRICIA TEIXEIRA BORGES;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
3849155640006881;GABRIELA SOUSA DE MELO MIETO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
7547141892346663;JANE FARIAS CHAGAS FERREIRA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
3793124930366938;LUCIA HELENA CAVASIN ZABOTTO PULINO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
6281151757179145;MARIA CLÁUDIA SANTOS LOPES DE OLIVEIRA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
9851724152092292;MARIA HELENA FAVERO;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
1176973969163606;MARISTELA ROSSATO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
7232661674377520;REGINA LUCIA SUCUPIRA PEDROZA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
2834832229704567;SANDRA FERRAZ DE CASTILLO DOURADO FREIRE;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
8809856521908528;SILVIANE BONACCORSI BARBATO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE (53001010062P9)
8453653858020733;ADERSON LUIZ COSTA JUNIOR;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
1693120835730857;CARLA SABRINA XAVIER ANTLOGA;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
3630980140600543;DANIELA SCHEINKMAN CHATELARD;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
3460390140349596;DEISE MATOS DO AMPARO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
1530730760074951;ELIANA RIGOTTO LAZZARINI;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
5808742759143520;ELIANE MARIA FLEURY SEIDL;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
4318535530664308;ELIZABETH QUEIROZ;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
4006667017652862;FRANCISCO MOACIR DE MELO CATUNDA MARTINS;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
7318537934467333;GLAUCIA RIBEIRO STARLING DINIZ;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
5956172125060001;ILENO IZIDIO DA COSTA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
8135392782390389;ISABELA MACHADO DA SILVA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
5805453486503138;JORGE PONCIANO RIBEIRO;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
9459333264901017;JULIA SURSIS NOBRE FERRO BUCHER;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
9794510081314767;LARISSA POLEJACK BRAMBATTI;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
0374051864999315;LIANA FORTUNATO COSTA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
6103324784655156;LUIZ AUGUSTO MONNERAT CELES;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
6310422468528920;MARCELO DA SILVA ARAUJO TAVARES;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
4221353466102924;MARIA INES GANDOLFO CONCEICAO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
1800526443482870;MARIA IZABEL RASO TAFURI;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
3145260669336275;MAURICIO DA SILVA NEUBERN;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
7397923176812272;SERGIO EDUARDO SILVA DE OLIVEIRA;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
3872050473238370;SHEILA GIARDINI MURTA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
4220453020134352;SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
9867515286058916;TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
7985767105576137;TEREZINHA DE CAMARGO VIANA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
0163069128352529;VALESKA MARIA ZANELLO DE LOYOLA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA CLÍNICA E CULTURA (53001010064P1)
9399594685303081;ANA LUCIA GALINKIN;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
2763241614261951;ANA MAGNOLIA BEZERRA MENDES;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
3544401899360228;CLAUDIO VAZ TORRES;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
5240057556076011;CRISTIANE FAIAD DE MOURA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
5495905961378269;ELAINE RABELO NEIVA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
0677240696349106;EMILIO PERES FACAS;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
7272973509202067;FABIO IGLESIAS;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
6225924782510184;GARDENIA DA SILVA ABBAD;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
6352894014134453;HARTMUT GUNTHER;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
7054595442905995;ISOLDA DE ARAUJO GUNTHER;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
3841027733904405;JACOB ARIE LAROS;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
3622720842959126;JAIRO EDUARDO BORGES-ANDRADE;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
1760765397044137;JOSEMBERG MOURA DE ANDRADE;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
2926808690199799;JULIANA BARREIROS PORTO;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
5809064301548089;KATIA ELIZABETH PUENTE-PALACIOS;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
8085242299782374;MARIA DAS GRACAS TORRES DA PAZ;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
5833453038151889;MARIO CESAR FERREIRA;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
6496395192057174;RAQUEL CARVALHO HOERSTING;COLABORADOR                               ;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
3025261458644097;RONALDO PILATI RODRIGUES;PERMANENTE;CIÊNCIAS HUMANAS ;PSICOLOGIA;70700001;PSICOLOGIA;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO) (53001010065P8)
6295515302675804;ALCIDES COSTA VAZ;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
7599253575479186;ANA FLAVIA GRANJA E BARROS;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
7585443845426041;ANTONIO CARLOS MORAES LESSA;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
3919013021808128;ANTONIO JORGE RAMALHO DA ROCHA;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
5557106844328206;CRISTINA YUMIE AOKI INOUE;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
6031196870275067;DANIELLY SILVA RAMOS BECARD;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
2685286492991791;EDUARDO JOSE VIOLA;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
0686325368257137;JOSE FLAVIO SOMBRA SARAIVA;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
1911899537342394;MARIA HELENA DE CASTRO SANTOS;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
6589386808816208;NORMA BREDA DOS SANTOS;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
3447982256778354;ROBERTO GOULART MENEZES;COLABORADOR                               ;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
1450530393819869;VANIA ISABEL CARVALHO PINTO;PERMANENTE;CIÊNCIAS HUMANAS ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;70900000;CIÊNCIA POLÍTICA;RELAÇÕES INTERNACIONAIS (53001010025P6)
3828434769390611;ANA CRISTINA MURTA COLLARES;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
8855304289295989;ANALIA LAURA SORIA BATISTA;COLABORADOR                               ;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
9534520176831048;ARTHUR TRINDADE MARANHAO COSTA;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
5133094505256088;CARLOS BENEDITO DE CAMPOS MARTINS;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
1449325387951939;CHRISTIANE GIRARD FERREIRA NUNES;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
8916758148784815;DEBORA MESSENBERG GUIMARAES;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
8296375817062543;EDSON SILVA DE FARIAS;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
4477727062911858;EDUARDO DIMITROV;COLABORADOR                               ;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
5812207127672055;FABRICIO MONTEIRO NEVES;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
4326654590597445;FERNANDA ANTONIA DA FONSECA SOBRAL;COLABORADOR                               ;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
6889569648252727;HAYDEE GLORIA CRUZ CARUSO;COLABORADOR                               ;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
9455103902642220;JOAZE BERNARDINO COSTA;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
9058232160701682;LOURDES MARIA BANDEIRA;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
7269828463658824;LUIS AUGUSTO SARMENTO CAVALCANTI DE GUSMAO;COLABORADOR                               ;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
3618441470885782;MARCELO CARVALHO ROSA;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
2238409567061694;MARCELO MEDEIROS;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
9342239614420799;MARIA ANGELICA BRASIL GONCALVES MADEIRA;COLABORADOR                               ;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
8850071573733513;MARIA FRANCISCA PINHEIRO COELHO;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
7092372933459898;MARIA STELA GROSSI PORTO;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
6351473341056488;MARIZA VELOSO MOTTA SANTOS;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
1268835752497544;MICHELANGELO GIOTTO SANTORO TRIGUEIRO;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
3979953030832641;SADI DAL ROSSO;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
2262250933846288;SAYONARA DE AMORIM GONCALVES LEAL;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
5442207538362236;SERGIO BARREIRA DE FARIA TAVOLARO;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
9418967460521170;STEFAN FORNOS KLEIN;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
5972548202499046;TANIA MARA CAMPOS DE ALMEIDA;PERMANENTE;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
5176634535321377;TIAGO RIBEIRO DUARTE;COLABORADOR                               ;CIÊNCIAS HUMANAS ;SOCIOLOGIA;70200009;SOCIOLOGIA;SOCIOLOGIA (53001010009P0)
4794670058791627;ADALMIR DE OLIVEIRA GOMES;PERMANENTE;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
0002528252697017;ANDREA DE OLIVEIRA GONCALVES;COLABORADOR;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
0218572658627924;ANTONIO ISIDRO DA SILVA FILHO;PERMANENTE;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
2061860923656655;CARLOS DENNER DOS SANTOS JUNIOR;PERMANENTE;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
8988225982215517;CATARINA CECILIA ODELIUS;COLABORADOR;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
3544401899360228;CLAUDIO VAZ TORRES;PERMANENTE;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
5080148058149201;DIEGO MOTA VIEIRA;PERMANENTE;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
0876899071218798;EDA CASTRO LUCAS DE SOUZA;PERMANENTE;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
4600683588964302;EDGAR REYES JUNIOR;PERMANENTE;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
2039484969238906;FRANCISCO ANTONIO COELHO JUNIOR;PERMANENTE;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
6225924782510184;GARDENIA DA SILVA ABBAD;PERMANENTE;CIÊNCIAS SOCIAIS APLICADAS ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;60200006;ADMINISTRAÇÃO;ADMINISTRAÇÃO (53001010016P7)
